DISTRICT,IN_TEST,DATE,_1_1,_10_13,_16_1,_16_2_1,_16_2_2,_16_3_1,_16_3_2,_16_3_3,_16_3_4,_16_3_5,_16_7_3,_4_4_2,_4_4_3,_9_1_10,_9_1_11,_9_1_12,_9_1_14,_9_1_15,_9_1_16,_9_1_2,_9_1_3,_9_1_4,_9_1_5,_9_1_6,_9_1_7,_9_1_8,_9_1_9,_9_3_2,_9_4_2,_9_4_4,_9_7_1,_9_7_2,_9_7_3
Katihar,Yes,Y201701,8960,1,,,,,,,,2,,449,7204,9267,10181,9237,0,0,0,9694,36,27,40,9183,10169,9352,5993,6693,8464,8602,3846,3831,3657
Katihar,Yes,Y201702,9493,0,1,,4,,,1,,,,490,6711,8118,8562,9134,0,0,0,8761,24,23,21,7781,8449,8923,5870,6594,8340,8284,3853,3839,3661
Katihar,Yes,Y201703,10115,0,,1,,1,,,,,,411,6154,8386,8463,9093,0,0,0,8188,18,16,29,8351,8417,8987,5677,6681,8777,8568,3906,3889,3749
Katihar,Yes,Y201704,11131,0,0,0,0,0,0,0,0,1,0,356,5346,7963,7738,7702,0,0,0,7408,8,8,3,8346,7830,8077,4418,1846,7546,7178,3676,3673,3582
Katihar,Yes,Y201705,9586,0,2,0,2,2,1,2,0,1,0,371,4375,7090,7800,7787,0,0,0,6387,8,8,3,7076,7844,7822,4303,1010,7594,7554,3882,3872,3743
Katihar,Yes,Y201706,9383,0,9,0,3,0,0,0,0,0,0,522,4333,6766,7579,8134,0,0,0,6698,13,7,7,6658,7553,8052,4695,1250,7189,7194,3853,3848,3767
Katihar,Yes,Y201707,10422,0,11,1,3,0,0,0,0,2,1,787,5289,6716,7223,8048,0,0,0,7395,11,4,10,6651,7161,7903,5381,1515,6934,6684,3865,3814,3697
Katihar,Yes,Y201708,7103,0,15,0,0,1,1,1,0,1,0,899,6984,4661,4739,5130,0,0,0,7529,3,11,10,4858,4720,5142,6845,1257,4787,4369,3803,3026,2864
Katihar,Yes,Y201709,10009,0,5,0,0,0,0,0,0,0,0,813,8126,7638,6383,6488,0,0,0,10664,37,17,8,7649,6380,6484,7433,1284,6291,6177,3863,3767,3602
Katihar,Yes,Y201710,8659,0,4,2,1,0,0,0,0,1,0,585,7599,9258,6833,6149,0,0,0,10060,8,14,17,9283,6840,6092,7093,1152,6344,6470,3854,3779,3601
Katihar,Yes,Y201711,5940,0,4,0,0,0,0,0,0,1,1,417,5797,7550,6102,4673,0,0,0,8270,28,15,18,7565,6103,4644,6358,544,5140,5066,3646,2874,2659
Katihar,Yes,Y201712,7627,0,0,0,1,2,0,0,0,2,0,400,5887,10231,9243,7108,0,0,0,8493,12,19,13,10268,9257,7079,5562,1200,7281,7246,3901,3597,3381
Katihar,Yes,Y201801,8618,0,1,0,0,0,0,0,0,12,0,513,6046,9522,9329,8252,0,0,0,8516,6,8,8,9579,9334,8241,5639,944,8428,8422,3931,3895,3716
Katihar,Yes,Y201802,9514,2,4,0,0,0,0,0,0,1,0,450,5552,8901,10200,8912,0,0,0,8388,7,7,9,8866,10307,8999,5579,926,8631,8550,3918,3839,3720
Katihar,Yes,Y201803,10548,2,1,2,0,0,0,0,0,1,0,353,5885,7641,8140,8661,0,0,0,7622,10,5,6,8289,8942,9336,5007,936,8159,7622,3920,3865,3678
Katihar,Yes,Y201804,9806,1,8,0,0,0,0,0,0,1,0,292,4590,7673,7445,8143,0,0,0,6804,3,7,36,7740,7749,8331,4345,993,8021,7901,3961,3916,3678
Katihar,Yes,Y201805,9046,1,7,0,0,1,0,0,0,0,0,328,4430,7417,8518,8337,0,0,0,6438,11,15,8,7594,8444,8422,4389,1170,7414,7519,4003,3953,3747
Katihar,Yes,Y201806,9325,0,1,0,0,0,0,0,0,5,0,346,4823,6815,7257,7726,0,0,0,7344,0,0,0,7097,7195,7779,4674,1350,7076,7165,3958,3843,3774
Katihar,Yes,Y201807,10663,0,5,0,0,0,0,0,0,1,0,429,5353,7474,7353,7967,0,0,0,7865,0,0,0,7416,7347,7934,5329,1485,8007,7972,3971,3925,3856
Katihar,Yes,Y201808,9202,0,8,0,0,0,0,0,0,0,0,605,6973,6663,7014,7224,0,0,0,9103,0,0,0,6774,7002,7226,6797,1212,6574,6764,4114,4075,3859
Katihar,Yes,Y201809,9419,0,6,0,0,0,0,0,0,9,0,709,7860,6562,6141,6356,0,0,0,10331,2,3,4,7218,6632,6963,6930,1170,6517,6250,4153,4141,3900
Katihar,Yes,Y201810,8818,3,1,0,0,0,0,0,0,0,0,604,7929,8225,6752,6330,44,41,21,10037,6,2,4,8178,6762,6248,7600,404,1837,5048,3968,3940,3703
Katihar,Yes,Y201811,8406,0,2,1,1,0,0,0,0,0,0,674,7047,9279,7257,6330,31,16,17,9015,3,6,2,9591,7260,6098,6158,153,18,5597,3908,3857,3630
Katihar,Yes,Y201812,5180,0,4,0,0,0,0,0,0,0,0,447,5249,6126,5370,4088,0,0,0,5365,0,0,0,6057,5386,3997,5063,0,0,3322,3698,3598,1380
Katihar,Yes,Y201901,7578,0,1,0,0,0,0,0,0,0,0,438,6298,8494,7865,6120,0,0,0,8636,0,0,0,8606,7857,6133,6275,0,7,5668,3895,3731,3209
Katihar,Yes,Y201902,8455,0,3,2,0,1,0,0,0,0,0,364,5683,8279,7638,6792,3,8,5,7667,0,0,0,8581,7657,6643,5420,0,0,6141,3904,3427,3214
Khagaria,Yes,Y200804,1970,,,,,,,,,,,41,,4958,4842,,,,,4465,3395,4669,4750,,,,3646,2702,,2937,9,9,
Khagaria,Yes,Y200805,3002,,,,,,,,,,,76,,2963,3584,3682,,,,2745,3058,3617,3961,,,,,5916,,5192,8,8,
Khagaria,Yes,Y200806,3002,,,,,,,,,,,76,,2963,3584,3682,,,,2745,3058,3617,3961,,,,,5916,,5192,8,8,
Khagaria,Yes,Y200807,2509,,,,,,,,,,,112,,2307,2454,2644,362,425,,3120,1906,4728,5029,,,,,884,,1672,9,9,
Khagaria,Yes,Y200808,3803,,,,,,,,,,,,,1727,1795,1917,31,40,,3286,1018,1136,1162,,,,,3716,,304,9,9,
Khagaria,Yes,Y200809,2213,,,,,,,,,,,25,,1035,910,882,,,,8368,271,182,196,,,,,3426,,300,8,8,
Khagaria,Yes,Y200810,1813,,,,,,,,,,,,,3827,2155,1565,,,,4874,3651,1904,2607,,,,,3647,,1522,10,10,
Khagaria,Yes,Y200811,1436,,,,,,,,,,,21,,3084,1898,,,,,3800,4568,3057,1924,,,,4526,2478,,1679,8,8,
Khagaria,Yes,Y200812,3245,,,,,,,,,,,397,,8623,8957,6048,,,,8127,8206,9130,5841,,,,5660,5642,,1738,9,9,9
Khagaria,Yes,Y200901,1480,,,,,,,,,,,205,,2145,2200,1954,,,,2423,2167,2342,2113,,,,1896,1479,,637,1837,868,868
Khagaria,Yes,Y200902,3043,,,,,,,,,,,274,2089,5699,4904,4506,,,,5328,5788,5031,4769,,,,3514,3085,,2877,2054,1911,1684
Khagaria,Yes,Y200903,2825,,,,,,,,,,,37,2115,3154,3347,2983,,,,2623,3237,3441,2983,,,,1647,1718,,1546,2039,1981,1981
Khagaria,Yes,Y200904,2555,,,,,,,,,,,25,1663,3979,4452,3392,,,,3772,4168,4570,4417,,,,2290,2889,,2856,1455,1406,1193
Khagaria,Yes,Y200905,2496,,,,,,,,,,,60,1660,3253,3932,3954,,,,3073,3719,4386,4416,,,,2071,3252,,2599,1509,1430,1046
Khagaria,Yes,Y200906,3358,,,,,,,,,,,58,1778,3615,4283,4544,,,,2970,3753,4416,4700,,,,2245,4150,,2419,1182,1546,1179
Khagaria,Yes,Y200907,3111,,51,,,,,,,,,537,2597,3216,3853,4242,,,,3751,3246,3905,4312,,,,2908,3367,,2465,2334,2086,2086
Khagaria,Yes,Y200908,2005,,,,,,,,,,,2794,3083,2679,2665,3102,,,,3959,2672,2664,3162,,,,3179,4071,,2439,2267,2041,
Khagaria,Yes,Y200909,2319,,,,,,,,,,,38,2967,3367,3051,3007,,,,4807,3114,3073,3109,,,,3712,4022,,2294,2164,2142,475
Khagaria,Yes,Y200910,2760,,,,,,,,,,,73,3447,4548,3151,2789,,,,3647,4645,3210,2874,,,,3862,3781,,1850,2549,2409,1459
Khagaria,Yes,Y200911,2137,,,,,,,,,,,86,2627,4173,3284,2300,,,,5177,4812,3891,2729,,,,3611,3710,,2321,2311,2223,660
Khagaria,Yes,Y200912,2329,,,,,,,,,,,49,1961,5097,4969,3986,,,,4460,5013,4893,4008,,,,3472,3721,,2967,2503,2402,907
Khagaria,Yes,Y201001,1951,,,,,,,,,,,80,2384,4241,4290,4114,,,,3833,4294,4360,4190,,,,2876,2776,,2555,2488,2378,332
Khagaria,Yes,Y201002,2512,,,,,,,,,,,41,1646,3228,3392,3156,,,,3689,3077,3003,2820,,,,2929,2707,,2495,1780,1731,521
Khagaria,Yes,Y201003,3813,,,,,,,,,,,35,1389,4288,3906,2946,,,,3345,3765,3235,2853,,,,2422,2618,,2345,1492,1459,979
Khagaria,Yes,Y201004,3431,,,,,,,,,,,160,1520,2496,2381,2088,,,,2700,4342,3925,3543,,,,1240,2076,,1993,1725,1624,846
Khagaria,Yes,Y201005,3754,,,,,,,,,,,52,1132,3428,4083,3603,,,,2590,3598,4371,3904,,,,1762,2701,,2857,1078,1076,561
Khagaria,Yes,Y201006,3559,,,,,,,,,,,71,1426,2811,3562,3840,,,,2665,2808,3767,4077,,,,1687,2841,,2816,653,635,626
Khagaria,Yes,Y201007,4258,81,,,,,,,,,,171,2670,2811,3070,3493,,,,3608,2773,3119,3673,,,,2628,3528,,3381,2045,2021,1494
Khagaria,Yes,Y201008,3022,75,,,,,,,,,,354,3382,2519,2372,2486,,,,4037,2524,2307,2469,,,,3113,3039,,1818,1731,1554,722
Khagaria,Yes,Y201009,2455,,,,,,,,,,,397,2314,2195,1813,1632,,,,3878,1977,1867,1640,,,,2627,2120,,1407,1716,1125,315
Khagaria,Yes,Y201010,2455,,,,,,,,,,,111,2102,4089,2510,2087,,,,5900,4314,2347,2172,,,,3551,2902,,1749,1702,1539,556
Khagaria,Yes,Y201011,3261,,,,,,,,,,,79,2257,5464,3414,2480,,,,5564,5470,3472,2531,,,,3428,3324,,2003,1643,1596,797
Khagaria,Yes,Y201012,3525,,,,,,,,,,,47,1927,6177,5186,3486,,,,5388,5928,5035,3419,,,,3336,3740,,2650,2176,2145,1185
Khagaria,Yes,Y201101,3581,,,,,,,,,,,134,1419,5348,5490,4257,,,,4225,5338,5514,4293,,,,2580,3009,,2747,1921,1867,1397
Khagaria,Yes,Y201102,3813,,,,,,,,,,,176,1260,3234,5050,4764,,,,3631,4316,5046,4791,,,,1987,2638,,2600,1518,1400,1009
Khagaria,Yes,Y201103,3817,,,,,,,,,,,888,1373,3876,4466,4863,,,,3535,3937,4561,4890,,,,2193,2613,,3011,1437,1397,1231
Khagaria,Yes,Y201104,4017,4,,,,,,,,,,1124,1125,3216,3602,3957,,,,2765,3344,3782,4135,,,,1694,2730,,2894,1481,1374,962
Khagaria,Yes,Y201105,4659,,,,,,,,,,,294,1030,1179,1310,1381,,,,2917,3487,3818,4223,,,,821,3604,,937,1808,1767,1635
Khagaria,Yes,Y201106,4283,104,,,,,,,,,,1249,1255,2918,2934,3247,,,,2584,2950,3022,3323,,,,1806,3847,,2747,1644,1606,1496
Khagaria,Yes,Y201107,4821,909,,,,,,,,,,490,1833,2645,2882,3067,,,,3624,2466,2738,2916,,,,2378,4261,,2145,1428,1407,976
Khagaria,Yes,Y201108,4060,285,,,,,,,,,,1264,2492,1274,1202,1200,,,,4239,2578,2361,2521,,,,1244,3456,,986,1610,1562,1200
Khagaria,Yes,Y201109,4205,412,,,,,,,,,,2753,3414,3523,2847,2748,,,,5288,4106,3197,2998,,,,3386,4142,,2175,1608,1564,1168
Khagaria,Yes,Y201110,4369,1535,,,,,,,,,,1716,3274,4010,2672,2199,222,,,5445,5101,3485,2892,,,,3048,2860,211,1871,1650,1914,1550
Khagaria,Yes,Y201111,3097,180,,,,,,,,,,82,2590,2248,1633,1268,,,,4762,5069,4296,3092,,,,1578,3354,813,988,1656,1628,1433
Khagaria,Yes,Y201112,3630,124,2,,,,,,,,,76,2466,5431,4631,3792,177,,,3767,5334,4795,3906,,,,2655,2803,200,2476,1666,1633,1430
Khagaria,Yes,Y201201,3612,2,,,,,,,,,,62,2659,1984,2225,1768,166,,,4065,4390,4670,4001,,,,1320,3344,,1249,1414,1394,1211
Khagaria,Yes,Y201202,4061,1819,,,,,,,,,,45,2407,1496,1471,1344,382,,,2479,579,656,620,,,,1316,2736,,1029,1573,1548,1443
Khagaria,Yes,Y201203,4643,2046,,,,,,,,,,101,2767,2658,1814,1746,364,,,2926,4258,3387,2952,,,,1505,2876,,1432,1706,1676,1540
Khagaria,Yes,Y201204,4535,14,,,,,,,,,,78,2368,3810,3449,2983,2705,94,24,3582,4643,4277,3355,,,,1789,2926,,2469,1630,1606,1109
Khagaria,Yes,Y201205,4377,,1,,,,,,,,,65,1999,2448,2380,1980,2049,1011,157,2418,4158,3828,3282,,,,1290,2726,,1712,1593,1576,1354
Khagaria,Yes,Y201206,4750,,,,,,,,,,,97,2218,1208,1334,1030,4371,3608,790,3224,3663,4909,4325,,,,555,3348,21,801,1448,1420,1258
Khagaria,Yes,Y201207,5269,,,,,,,,,,,70,2935,488,421,485,1276,1076,625,2693,1888,2366,2467,,,,449,4459,31,507,1471,1469,1273
Khagaria,Yes,Y201208,3583,,,,,,,,,,,95,3950,2695,2355,2375,4475,1875,1278,4480,3194,3269,3747,,,,2077,4027,227,2439,1588,1562,1390
Khagaria,Yes,Y201209,3763,,,,,,,,,,,89,3065,4270,3788,3390,9622,3947,1745,5397,4689,4226,4251,,,,2932,4523,,2631,1627,1594,1476
Khagaria,Yes,Y201210,2520,,,,,,,,,,,112,3870,3473,3204,3099,5798,4473,2942,4549,4236,3676,3755,,,,3009,3893,,2128,1688,1635,1434
Khagaria,Yes,Y201211,2965,,,,,,,,,,,90,3445,3509,2763,2385,4663,3769,2480,3419,4050,3511,2840,,,,2527,2995,,1544,1501,1485,1322
Khagaria,Yes,Y201212,2722,,,,,,,,,,,88,3214,4371,3820,3012,2306,1812,1119,4652,4296,3925,3132,,,,2635,1454,7,1776,1531,1523,1353
Khagaria,Yes,Y201301,3751,,,,,,,,,,,68,3254,2492,2406,2128,4217,3463,2761,4132,4462,4450,4041,,,,1865,2775,5,1240,1570,1539,1347
Khagaria,Yes,Y201302,3893,,,,,,,,,,,223,2387,4721,4108,3519,4011,3334,2730,3687,3758,3742,3522,,,,2224,2605,,2249,1545,1490,1299
Khagaria,Yes,Y201303,5344,,,,,,,,,,,179,1973,4967,5204,4904,5007,4262,4800,3603,4652,4809,4770,,,,2688,3404,16,3581,1897,1883,1641
Khagaria,Yes,Y201304,4914,,,,,,,,,,,77,2001,3551,4117,4246,3979,4134,3808,3026,3529,3851,3925,,,,2319,2969,,2517,1606,1604,1385
Khagaria,Yes,Y201305,4421,,,,,,,,,,,59,2228,2919,3410,3625,3149,3718,3393,2690,2855,3251,3364,,,,2078,2834,,2673,1658,1656,1492
Khagaria,Yes,Y201306,4884,,,,,,,,,,,89,2286,3051,3357,3854,3052,3404,3839,3167,2937,3156,3614,,,,2287,3642,,3023,1663,1663,1443
Khagaria,Yes,Y201307,4954,,,,,,,,,,,166,3059,3202,3452,3690,3627,3780,3987,3682,3149,3346,3438,,,,2831,4195,277,3246,1822,1811,1578
Khagaria,Yes,Y201308,4715,0,,,,,,,,,,243,3942,3125,3032,3328,4381,3163,3431,4963,3113,3001,3075,,,,3796,4040,685,2938,1707,1682,1507
Khagaria,Yes,Y201309,4119,0,,,,,,,,,,206,4507,3656,2951,2855,3578,2935,3025,5215,3629,2915,2779,,,,3814,3802,1267,2639,1605,1585,1457
Khagaria,Yes,Y201310,3558,0,,,,,,,,,,204,4378,4434,3136,2831,5180,3815,3615,5295,4452,3093,2716,,,,3842,3648,1394,2455,1607,1607,1377
Khagaria,Yes,Y201311,3528,4,,,,,,,,,,194,4015,5141,3844,2978,5158,3873,3008,4218,5195,3887,2986,0,0,0,2965,3432,1465,2387,1639,1632,1476
Khagaria,Yes,Y201312,3631,1,,,,,,,,,,208,3487,5853,4666,3578,5663,4576,3710,4867,5773,4684,3548,0,0,0,2959,3380,2279,2853,1606,1606,1417
Khagaria,Yes,Y201401,3618,0,,,,,,,,,,136,3199,5431,6217,5059,5280,6069,4952,3406,5421,6081,5017,0,6,0,2578,3182,2561,3238,1691,1683,1465
Khagaria,Yes,Y201402,4458,0,,,,,,,,,,156,3198,4205,4794,4916,4234,4825,4967,3523,4216,4790,4906,0,0,0,2387,2882,3300,3733,1583,1551,1441
Khagaria,Yes,Y201403,5077,0,,,,,,,,,,149,3393,4853,5179,5525,4521,4620,4933,4216,4709,5148,5477,0,0,0,2787,3478,4180,4558,1828,1803,1615
Khagaria,Yes,Y201404,4517,0,,,,,,,,,,150,2786,3915,4329,4471,3985,4231,4310,3645,4241,4343,4412,0,0,0,2331,2790,3562,3662,1944,1939,1798
Khagaria,Yes,Y201405,4666,0,,,,,,,,,,153,2211,3572,3955,4150,3638,4011,4195,3203,3599,3927,4145,0,0,0,2074,3693,3602,3378,1993,1993,1842
Khagaria,Yes,Y201406,4483,0,,,,,,,,,,169,2530,3441,3415,3747,3489,3425,3800,3219,3466,3417,3783,0,0,0,2443,3958,3143,3178,1888,1884,1683
Khagaria,Yes,Y201407,4625,0,,,,,,,,,,124,3455,3766,3793,3964,3752,3820,4006,4298,3746,3785,3959,0,0,0,3395,5029,3625,3562,2091,2087,1922
Khagaria,Yes,Y201408,4714,0,,,,,,,,,,218,4519,4051,4232,4483,3995,4232,4468,5186,4049,4224,4480,0,0,0,4520,5199,3488,3520,1678,1661,1448
Khagaria,Yes,Y201409,4585,0,,,,,,,,,,125,4158,3747,3356,3643,4366,4018,4197,5200,4379,4032,4226,0,0,0,3813,4993,3287,2807,1727,1710,1545
Khagaria,Yes,Y201410,4005,0,,,,,,,,,,368,4280,3769,3221,3110,4669,3982,3790,5430,4220,3614,3454,0,0,0,4137,4352,3375,2743,1681,1675,1461
Khagaria,Yes,Y201411,3852,0,,,,,,,,,,369,4047,3015,2268,1820,5671,4491,3835,5555,5790,4486,3968,15,0,0,3183,3833,2756,1537,1689,1677,1519
Khagaria,Yes,Y201412,3993,0,,,,,,,,,,270,3453,5542,5045,4125,4904,5149,4273,4426,4929,5264,4296,0,0,0,3455,3978,3497,3480,1688,1685,1468
Khagaria,Yes,Y201501,4102,0,,,,,,,,,,120,3220,5446,5335,4976,629,5205,5028,4041,707,5286,5113,4672,10,5,2953,4074,4148,4164,1746,1741,1513
Khagaria,Yes,Y201502,4424,1,,,,,,,,,,128,2870,4668,4634,4603,8,2072,4289,3648,0,2332,4339,4278,2438,21,2825,3430,3876,4227,1634,1582,1412
Khagaria,Yes,Y201503,5332,0,,,,,,,,,,124,2680,4578,5428,5422,0,983,3134,3404,4,1034,3063,4514,4252,2019,2583,3577,4523,4668,1776,1805,1617
Khagaria,Yes,Y201504,4965,0,,,,,,,,,,118,2221,3861,4637,5125,0,513,1708,2598,0,495,1726,3830,4048,3493,2038,3824,4617,4690,1760,1768,1559
Khagaria,Yes,Y201505,5292,0,,,,,,,,,,132,2417,3731,4411,5102,0,242,986,2696,0,239,1017,3719,4245,4128,2020,4348,4446,4489,1775,1772,1538
Khagaria,Yes,Y201506,5032,0,,,,,,,,,,175,2519,3592,4104,4621,1,183,618,2960,12,201,631,3545,3897,3996,2184,4743,4117,4330,1813,1805,1634
Khagaria,Yes,Y201507,4779,0,,,,,,,,,,179,3511,3396,3697,3995,0,101,415,4118,3,100,405,3361,3495,3608,3250,5069,4236,4181,1809,1823,1605
Khagaria,Yes,Y201508,4627,0,,,,,,,,,,316,4345,3973,3847,4167,0,56,229,5235,0,53,230,3950,3794,3990,4182,5277,4190,4128,1806,1812,1630
Khagaria,Yes,Y201509,4046,0,,,,,,,,,,286,4430,4223,3891,3839,0,35,111,5230,0,37,108,4179,3872,3750,4105,5079,3982,3954,1798,1793,1617
Khagaria,Yes,Y201510,4029,0,,,,,,,,,,283,4718,4957,4074,3850,1,12,69,5578,2,12,68,4932,4029,3793,4209,4765,3643,3661,1736,1735,1590
Khagaria,Yes,Y201511,4145,0,,,,,,,,,,289,4114,5277,4547,3914,0,8,46,4919,3,8,47,5329,4505,3895,3702,4544,3907,3910,1740,1738,1600
Khagaria,Yes,Y201512,4127,0,,,,,,,,,,234,3772,5102,4844,4107,5,8,23,4947,5,11,27,5107,4851,4110,3576,3990,4148,4160,1760,1760,1638
Khagaria,Yes,Y201601,4558,0,,,,,,,,,,195,3458,5160,5297,4988,0,4,14,4574,0,5,14,5169,5296,4978,3322,4075,4654,4658,1747,1745,1627
Khagaria,Yes,Y201602,4705,0,,,,,,,,,,152,3023,4748,4918,4769,0,0,0,4114,0,1,0,4727,4913,4774,2993,3586,4769,4807,1749,1717,1597
Khagaria,Yes,Y201603,5043,0,,,,,,,,1,,178,2875,4349,5044,5227,0,0,0,3688,0,0,0,4350,5033,5196,2780,3941,4796,4844,1771,1761,1641
Khagaria,Yes,Y201604,5099,0,,,,,,,,,,219,2644,4157,4359,4755,0,0,0,3342,0,0,0,4165,4359,4759,2464,3877,4612,4660,1766,1762,1627
Khagaria,Yes,Y201605,5305,0,,,,,,,,1,,219,2470,3996,4373,4551,0,0,0,3182,0,0,0,3997,4373,4551,2469,4782,4658,4689,1759,1756,1625
Khagaria,Yes,Y201606,5111,0,,,,,,,,,,183,2175,3872,4303,4419,0,0,0,2911,0,0,0,3876,4308,4422,2153,4854,4454,4428,1749,1748,1607
Khagaria,Yes,Y201607,4601,0,,,,,,,,,,285,3297,3716,4040,4287,0,0,0,3761,0,0,0,3719,4045,4288,3060,4947,4047,4021,1745,1720,1590
Khagaria,Yes,Y201608,4898,0,,,,,,,,,,317,4275,3643,3735,4012,0,0,0,5076,0,0,0,3647,3735,4017,4170,5048,3897,3869,1765,1749,1627
Khagaria,Yes,Y201609,4633,0,,,,,,,,,,335,4487,4257,3827,3841,0,0,0,5409,0,0,0,4260,3815,3841,4411,4949,3553,3591,1764,1735,1618
Khagaria,Yes,Y201610,4403,0,,,,,,,,,,461,4401,4892,4106,3760,0,0,0,5391,0,0,0,4957,4134,3837,4314,4824,3766,3765,1740,1719,1591
Khagaria,Yes,Y201611,4529,0,,,,,,,,1,,414,3938,5182,4530,4114,0,0,0,4820,0,0,0,5212,4571,4148,3784,4543,3809,3779,1742,1740,1597
Khagaria,Yes,Y201612,4569,0,1,,,,,,,4,,321,3615,5931,5483,4813,0,0,0,4673,0,0,0,5875,5510,4792,3533,4694,4632,4634,1757,1745,1633
Khagaria,Yes,Y201701,4892,0,,,,,,,,,,301,3617,5358,5949,5304,0,0,0,4317,0,0,0,5361,5921,5286,3539,4531,5002,5011,1757,1755,1628
Khagaria,Yes,Y201702,5103,0,,,,,,,,,,292,3491,4683,5048,5358,0,0,0,4156,0,0,0,4683,5049,5356,3431,4060,4963,4965,1779,1778,1663
Khagaria,Yes,Y201703,5361,0,,,,,,,,,,285,3267,4503,4638,4996,0,0,0,3804,0,0,0,4493,4638,4996,3203,3876,5053,5052,1798,1783,1672
Khagaria,Yes,Y201704,5630,0,1,0,0,0,0,0,0,3,0,256,2883,4319,4486,4797,0,0,0,3563,0,0,0,4317,4488,4796,2747,0,4691,4654,1777,1762,1662
Khagaria,Yes,Y201705,4943,0,3,0,0,0,0,0,0,0,0,207,2720,3881,4126,4396,0,0,0,3489,0,0,0,3877,4137,4388,2662,6,4276,4276,1761,1755,1671
Khagaria,Yes,Y201706,5265,0,3,0,0,0,0,0,0,2,0,564,2723,4140,4187,4417,0,0,0,3498,0,0,0,4142,4196,4411,2817,1,3602,3600,1753,1722,1604
Khagaria,Yes,Y201707,5346,0,4,1,0,2,1,0,0,1,0,829,3480,4199,4197,4418,0,0,0,4277,0,0,0,4199,4197,4418,3754,0,4065,4069,1750,1732,1661
Khagaria,Yes,Y201708,4453,0,0,0,0,0,0,0,0,0,0,484,4657,3577,3622,3723,0,0,0,5631,0,0,0,3577,3621,3723,4546,0,3798,3823,1762,1735,1631
Khagaria,Yes,Y201709,4828,0,0,0,0,0,0,1,0,0,0,433,4907,4498,4083,4177,0,0,0,5909,0,0,0,4498,4085,4185,4643,41,3766,3767,1768,1745,1663
Khagaria,Yes,Y201710,4501,0,3,0,0,0,0,0,0,2,0,534,4895,4854,3923,3668,0,0,0,5657,0,0,0,4858,3926,3670,4732,0,3959,3930,1775,1752,1641
Khagaria,Yes,Y201711,4474,0,0,0,0,0,0,0,0,2,0,463,4359,5604,4657,3953,0,0,0,5373,0,0,0,5635,4706,3954,4336,0,4284,4284,1916,1914,1834
Khagaria,Yes,Y201712,4434,0,0,0,0,0,0,0,0,2,0,296,3695,5837,5706,4792,0,0,0,4772,0,0,0,5827,5706,4792,3734,0,4728,4732,1911,1904,1838
Khagaria,Yes,Y201801,4363,0,0,0,0,0,0,0,0,2,0,229,3697,5218,5751,5310,0,0,0,4325,0,0,0,5218,5762,5310,3626,0,4783,4783,1853,1840,1742
Khagaria,Yes,Y201802,5185,0,0,0,0,0,0,0,0,0,0,225,3272,5187,5372,5550,0,0,0,4140,0,0,0,5187,5379,5550,3240,0,5282,5284,1916,1903,1801
Khagaria,Yes,Y201803,5155,0,0,0,0,1,0,0,0,0,0,316,3332,4644,5027,5004,0,0,0,3969,0,0,0,4644,5027,5004,3229,0,5114,5114,1787,1782,1675
Khagaria,Yes,Y201804,5183,0,0,0,0,1,0,0,0,1,0,288,2728,4365,4373,4544,0,0,0,3180,0,0,0,4359,4361,4539,2628,0,4495,4495,1755,1727,1630
Khagaria,Yes,Y201805,5235,0,0,0,0,0,0,0,0,1,0,244,2684,4430,4733,4747,0,0,0,3122,0,0,0,4430,4733,4747,2534,3,4432,4432,1761,1762,1664
Khagaria,Yes,Y201806,5300,0,0,0,0,0,0,0,0,0,0,229,2498,4346,4543,4838,0,0,0,2998,0,0,0,4346,4543,4838,2294,0,4373,4373,1769,1769,1682
Khagaria,Yes,Y201807,5262,0,1,0,2,1,0,0,0,0,0,291,3499,4206,4399,4558,0,0,0,4066,0,0,0,4206,4399,4558,3315,0,4422,4422,1921,1918,1849
Khagaria,Yes,Y201808,4940,0,0,0,0,0,0,0,0,0,0,324,4402,4074,4247,4323,0,0,0,4848,0,0,0,4074,4246,4323,4180,0,4228,4228,1920,1917,1846
Khagaria,Yes,Y201809,5062,0,2,0,0,0,0,0,0,0,0,386,4848,4395,3929,4053,0,0,0,5289,0,0,0,4625,4098,4263,4321,0,4051,3850,1920,1920,1822
Khagaria,Yes,Y201810,5001,0,0,0,0,0,0,0,0,0,0,426,4752,4876,4347,4180,0,0,0,5186,0,0,0,4813,4305,4143,4577,0,3761,3869,1812,1812,1721
Khagaria,Yes,Y201811,5038,0,3,0,0,0,0,0,0,0,0,385,4606,5113,4595,4276,0,0,0,4966,0,0,0,5113,4594,4276,4304,0,729,3784,1772,1771,1659
Khagaria,Yes,Y201812,2562,0,0,0,0,0,0,0,0,0,0,281,3608,2420,2163,1851,0,0,0,3397,0,0,0,2419,2163,1852,2941,0,52,1239,1758,885,298
Khagaria,Yes,Y201901,4437,0,0,0,0,0,0,0,0,1,0,251,4033,4815,3791,3045,0,0,18,4508,0,0,0,4815,3745,3040,3709,0,48,3086,2000,1638,1140
Khagaria,Yes,Y201902,6092,0,0,0,0,0,0,0,0,0,0,214,3666,5818,5289,4673,0,0,0,4277,0,0,0,5818,5289,4673,3516,0,44,4593,1762,1762,1628
Kishanganj,Yes,Y200804,3528,,,,,,,,,,,104,,2957,1688,1212,,,,3287,3204,1920,1409,,,,,1638,,693,,,
